16:45:45,mbp,1
16:45:45,mbp,2
16:45:45,mbp,3
16:45:45,mbp,4
16:45:45,mbp,5
16:45:45,mbp,6
16:45:45,mbp,7
16:45:45,mbp,8
16:45:45,mbp,9
17:32:54,mbp,1
17:32:54,mbp,2
17:32:54,mbp,3
17:32:54,mbp,4
17:32:54,mbp,5
17:32:54,mbp,6
17:32:54,mbp,7
17:32:54,mbp,8
17:32:54,mbp,9
17:33:13,mbp,1
17:33:13,mbp,2
17:33:13,mbp,3
17:33:13,mbp,4
17:33:13,mbp,5
17:33:13,mbp,6
17:33:13,mbp,7
17:33:13,mbp,8
17:33:13,mbp,9
