16:08:40,1
16:08:41,2
16:08:42,1
16:08:43,2
16:08:44,2
16:08:45,6
16:08:46,2
16:08:47,3
16:08:48,9
16:09:39,5
16:09:31,2
16:09:32,6
16:09:30,4
16:09:33,5
16:09:33,6
16:09:35,7
16:09:36,8
16:09:37,10
